,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,H,P,sum_rate
60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,H_61.h5,P_61.h5,18.706431802802115
61,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_62.h5,P_62.h5,16.905075311629084
62,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,H_63.h5,P_63.h5,18.111865416156547
63,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,H_64.h5,P_64.h5,17.887438712388875
64,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_65.h5,P_65.h5,17.87781033780375
65,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_66.h5,P_66.h5,14.0782347658619
66,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_67.h5,P_67.h5,13.095355629451095
67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,H_68.h5,P_68.h5,12.406674618013938
68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,H_69.h5,P_69.h5,20.895805771307558
69,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,H_70.h5,P_70.h5,18.662431107946475
70,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_71.h5,P_71.h5,15.400533870472998
71,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,H_72.h5,P_72.h5,19.596523128799976
72,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_73.h5,P_73.h5,17.41939607023052
73,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,H_74.h5,P_74.h5,23.167203157825462
74,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_75.h5,P_75.h5,20.632342838515676
75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,H_76.h5,P_76.h5,20.562773029770558
76,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,H_77.h5,P_77.h5,17.287377406940756
77,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,H_78.h5,P_78.h5,13.025538490367737
78,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,H_79.h5,P_79.h5,20.98059974242836
79,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,H_80.h5,P_80.h5,12.761058103033582
80,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,H_81.h5,P_81.h5,18.02981870256103
81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_82.h5,P_82.h5,16.9854280406254
82,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_83.h5,P_83.h5,21.3084775949293
83,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_84.h5,P_84.h5,19.712906367514606
84,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,H_85.h5,P_85.h5,21.37521016665625
85,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_86.h5,P_86.h5,25.887675464927035
86,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,H_87.h5,P_87.h5,20.812037884565875
87,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,H_88.h5,P_88.h5,14.892379226958079
88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,H_89.h5,P_89.h5,21.02823528953994
89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_90.h5,P_90.h5,21.28502109335114
90,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_91.h5,P_91.h5,27.894476765619366
91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_92.h5,P_92.h5,14.076621557266346
92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_93.h5,P_93.h5,13.735807441197577
93,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,H_94.h5,P_94.h5,19.918242161823184
94,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_95.h5,P_95.h5,20.96126098532704
95,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,H_96.h5,P_96.h5,22.22876892036549
96,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,H_97.h5,P_97.h5,20.80106008869317
97,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,H_98.h5,P_98.h5,14.959024407220777
98,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_99.h5,P_99.h5,16.791469163075377
99,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_100.h5,P_100.h5,19.791593755959997
100,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_101.h5,P_101.h5,22.18140301698529
101,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,H_102.h5,P_102.h5,17.49045337664449
102,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_103.h5,P_103.h5,25.404698181516686
103,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,H_104.h5,P_104.h5,16.238291111329225
104,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,H_105.h5,P_105.h5,23.261887585582322
105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_106.h5,P_106.h5,27.633262231855923
106,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H_107.h5,P_107.h5,14.359171983368277
107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H_108.h5,P_108.h5,22.36747505843055
108,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_109.h5,P_109.h5,16.022426129626332
109,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_110.h5,P_110.h5,13.553284321844217
110,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_111.h5,P_111.h5,20.338646996750256
111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,H_112.h5,P_112.h5,13.824853196716312
112,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_113.h5,P_113.h5,17.395107660074682
113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H_114.h5,P_114.h5,29.012105053021234
114,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_115.h5,P_115.h5,14.284234726944613
115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_116.h5,P_116.h5,9.655103972092146
116,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,H_117.h5,P_117.h5,12.1814295248141
117,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,H_118.h5,P_118.h5,21.402545774685457
118,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,H_119.h5,P_119.h5,12.000281544902098
119,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,H_120.h5,P_120.h5,13.90838465748622
120,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,H_121.h5,P_121.h5,11.29798985035487
121,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_122.h5,P_122.h5,17.05207668927191
122,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_123.h5,P_123.h5,26.426623430578296
123,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,H_124.h5,P_124.h5,22.09611430258291
124,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_125.h5,P_125.h5,17.485505700412865
125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_126.h5,P_126.h5,24.674011192628633
126,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,H_127.h5,P_127.h5,14.058280614878939
127,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_128.h5,P_128.h5,17.68959119907649
128,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,H_129.h5,P_129.h5,15.726482207076257
129,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_130.h5,P_130.h5,12.921672776231134
130,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_131.h5,P_131.h5,16.09098562996061
131,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,H_132.h5,P_132.h5,20.603447317637677
132,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_133.h5,P_133.h5,19.38944567856545
133,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,H_134.h5,P_134.h5,17.945559869436796
134,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_135.h5,P_135.h5,19.231133220145736
135,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_136.h5,P_136.h5,20.23131172917089
136,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,H_137.h5,P_137.h5,17.62631290778409
137,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_138.h5,P_138.h5,16.920673336081627
138,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_139.h5,P_139.h5,27.780595092888053
139,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,H_140.h5,P_140.h5,19.903455199433374
140,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,H_141.h5,P_141.h5,17.80226787781408
141,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,H_142.h5,P_142.h5,19.491104793371008
142,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,H_143.h5,P_143.h5,20.78678944960008
143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,H_144.h5,P_144.h5,13.97371127975105
144,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_145.h5,P_145.h5,16.131473966749528
145,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_146.h5,P_146.h5,14.817687527105683
146,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_147.h5,P_147.h5,23.154330471555255
147,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,H_148.h5,P_148.h5,17.30182698548937
148,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_149.h5,P_149.h5,13.611446386287923
149,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,H_150.h5,P_150.h5,14.117173734891397
150,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,H_151.h5,P_151.h5,18.804466462765273
151,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_152.h5,P_152.h5,20.900544951444992
152,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_153.h5,P_153.h5,15.527715966709003
153,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_154.h5,P_154.h5,14.873909356676585
154,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,H_155.h5,P_155.h5,12.026048123683674
155,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_156.h5,P_156.h5,14.720049584057124
156,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_157.h5,P_157.h5,18.329012356473136
157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_158.h5,P_158.h5,19.018528465092704
158,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_159.h5,P_159.h5,28.78044445975715
159,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_160.h5,P_160.h5,18.731634067841288
160,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,H_161.h5,P_161.h5,20.73068891180675
161,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,H_162.h5,P_162.h5,12.639811306531488
162,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,H_163.h5,P_163.h5,12.197467389034646
163,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,H_164.h5,P_164.h5,12.714352881506308
164,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,H_165.h5,P_165.h5,23.025949573602116
165,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,H_166.h5,P_166.h5,11.89969241770536
166,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_167.h5,P_167.h5,18.34060226519845
167,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_168.h5,P_168.h5,18.412244673662507
168,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,H_169.h5,P_169.h5,17.608515515254876
169,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,H_170.h5,P_170.h5,11.699284721903638
170,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_171.h5,P_171.h5,29.751898318397497
171,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,H_172.h5,P_172.h5,20.609014902696266
172,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_173.h5,P_173.h5,13.586019431048964
173,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,H_174.h5,P_174.h5,25.495494597968005
174,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,H_175.h5,P_175.h5,14.663854814865545
175,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,H_176.h5,P_176.h5,15.052454694042538
176,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_177.h5,P_177.h5,21.022183470149756
177,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_178.h5,P_178.h5,18.220978669757393
178,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,H_179.h5,P_179.h5,19.77285634194085
179,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,H_180.h5,P_180.h5,17.87241479574027
180,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_181.h5,P_181.h5,14.613810747863148
181,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_182.h5,P_182.h5,17.36624637371348
182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,H_183.h5,P_183.h5,29.28566642671579
183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,H_184.h5,P_184.h5,17.787416736363742
184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_185.h5,P_185.h5,17.64932036933004
185,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,H_186.h5,P_186.h5,24.19057491237851
186,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_187.h5,P_187.h5,22.852948998257105
187,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,H_188.h5,P_188.h5,19.323042019589405
188,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,H_189.h5,P_189.h5,14.855347655610107
189,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_190.h5,P_190.h5,20.555830670915483
190,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,H_191.h5,P_191.h5,18.456032736951062
191,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_192.h5,P_192.h5,15.945188958632569
192,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_193.h5,P_193.h5,18.977619535068158
193,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,H_194.h5,P_194.h5,18.69915167337516
194,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,H_195.h5,P_195.h5,11.615894208262818
195,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,H_196.h5,P_196.h5,28.82128765171994
196,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,H_197.h5,P_197.h5,14.523435959879098
197,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,H_198.h5,P_198.h5,18.149599749098034
198,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_199.h5,P_199.h5,17.226888875989616
199,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,H_200.h5,P_200.h5,15.496843248758513
200,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,H_201.h5,P_201.h5,16.170384693123715
201,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_202.h5,P_202.h5,24.37348149115611
202,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,H_203.h5,P_203.h5,22.000668587418964
203,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,H_204.h5,P_204.h5,24.19450244332411
204,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_205.h5,P_205.h5,15.164669055645769
205,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,H_206.h5,P_206.h5,18.55944818034673
206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,H_207.h5,P_207.h5,11.272034829288067
207,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,H_208.h5,P_208.h5,22.289542863478147
208,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,H_209.h5,P_209.h5,17.892014261729134
209,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_210.h5,P_210.h5,19.869376014823338
210,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,H_211.h5,P_211.h5,23.443958550293054
211,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_212.h5,P_212.h5,15.771531556980579
212,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,H_213.h5,P_213.h5,21.913452959835812
213,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_214.h5,P_214.h5,18.67512390417083
214,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,H_215.h5,P_215.h5,17.62432127545624
215,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,H_216.h5,P_216.h5,14.651274798422598
216,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_217.h5,P_217.h5,18.346426584479687
