,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,H,P,sum_rate
131,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_132.h5,P_132.h5,17.081870372592682
132,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,H_133.h5,P_133.h5,18.49574300436057
133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,H_134.h5,P_134.h5,16.91079597105752
134,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_135.h5,P_135.h5,18.548030993984916
135,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_136.h5,P_136.h5,19.689702570649626
136,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_137.h5,P_137.h5,17.82392219418444
137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_138.h5,P_138.h5,16.32837709833141
138,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_139.h5,P_139.h5,23.00966518822873
139,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,H_140.h5,P_140.h5,22.24987043320009
140,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,H_141.h5,P_141.h5,16.284762377569287
141,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,H_142.h5,P_142.h5,14.257806005195421
142,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_143.h5,P_143.h5,16.9925583835243
143,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_144.h5,P_144.h5,14.730730182804695
144,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,H_145.h5,P_145.h5,14.071387632632764
145,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_146.h5,P_146.h5,13.186920159431363
146,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,H_147.h5,P_147.h5,21.56649484601118
147,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_148.h5,P_148.h5,20.414567906717846
148,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_149.h5,P_149.h5,14.520658734425455
149,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,H_150.h5,P_150.h5,16.122637002050144
150,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_151.h5,P_151.h5,19.021116692041147
151,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_152.h5,P_152.h5,16.56968115454076
152,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,H_153.h5,P_153.h5,17.61563464960983
153,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_154.h5,P_154.h5,15.621359091788056
154,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_155.h5,P_155.h5,11.68895844536095
155,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,H_156.h5,P_156.h5,14.597580403164972
156,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_157.h5,P_157.h5,17.198088908702058
157,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_158.h5,P_158.h5,17.3945526775295
158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,H_159.h5,P_159.h5,24.849082639351522
159,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_160.h5,P_160.h5,15.197346901820369
160,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,H_161.h5,P_161.h5,13.571615587609239
161,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,H_162.h5,P_162.h5,12.54186697338511
162,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,H_163.h5,P_163.h5,12.375872239381007
163,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,H_164.h5,P_164.h5,13.342872341553823
164,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_165.h5,P_165.h5,24.75504895126998
165,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,H_166.h5,P_166.h5,10.50022857367588
166,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_167.h5,P_167.h5,16.39408224148531
167,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_168.h5,P_168.h5,20.00589174322816
168,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,H_169.h5,P_169.h5,14.294342706377208
169,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_170.h5,P_170.h5,12.47677689943458
170,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,H_171.h5,P_171.h5,21.28229262807867
171,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,H_172.h5,P_172.h5,18.33900412747666
172,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_173.h5,P_173.h5,15.198520281911506
173,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_174.h5,P_174.h5,20.506856098400952
174,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_175.h5,P_175.h5,14.6457327765387
175,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_176.h5,P_176.h5,11.884684267500248
176,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_177.h5,P_177.h5,20.587207432804927
177,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,H_178.h5,P_178.h5,17.976319540764905
178,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_179.h5,P_179.h5,17.46900807766371
179,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,H_180.h5,P_180.h5,19.066236385232735
180,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,H_181.h5,P_181.h5,13.05247049856518
181,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_182.h5,P_182.h5,14.600769211329393
182,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_183.h5,P_183.h5,25.10276071693692
183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,H_184.h5,P_184.h5,16.446104621328264
184,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,H_185.h5,P_185.h5,11.797234545981762
185,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,H_186.h5,P_186.h5,25.885339952902697
186,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_187.h5,P_187.h5,20.440067806187663
187,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_188.h5,P_188.h5,16.451218870381595
188,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,H_189.h5,P_189.h5,13.93896458840349
189,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,H_190.h5,P_190.h5,17.001461094839414
190,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_191.h5,P_191.h5,14.583446912595381
191,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,H_192.h5,P_192.h5,15.482784695805018
192,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_193.h5,P_193.h5,17.131029674827857
193,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,H_194.h5,P_194.h5,20.468053323570974
194,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,H_195.h5,P_195.h5,12.088582621475268
195,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,H_196.h5,P_196.h5,16.110537903677873
196,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,H_197.h5,P_197.h5,15.007840604330074
197,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,H_198.h5,P_198.h5,17.06903672393153
198,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,H_199.h5,P_199.h5,18.218153041384916
199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,H_200.h5,P_200.h5,15.922030840542106
200,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_201.h5,P_201.h5,12.006315087734569
201,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,H_202.h5,P_202.h5,20.982685556227327
202,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,H_203.h5,P_203.h5,22.726691400433193
203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,H_204.h5,P_204.h5,25.66940546656645
204,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,H_205.h5,P_205.h5,13.543794475726258
205,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_206.h5,P_206.h5,14.778411169161217
206,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_207.h5,P_207.h5,13.334457946574467
207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_208.h5,P_208.h5,22.220960734756964
208,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,H_209.h5,P_209.h5,15.85911080514989
209,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,H_210.h5,P_210.h5,14.501567013810714
210,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,H_211.h5,P_211.h5,26.074079202596376
211,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,H_212.h5,P_212.h5,14.87812918145713
212,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,H_213.h5,P_213.h5,18.407391887662442
213,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,H_214.h5,P_214.h5,21.505872194163807
214,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,H_215.h5,P_215.h5,10.623623942737652
215,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,H_216.h5,P_216.h5,11.871679385988589
216,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_217.h5,P_217.h5,22.846214259683464
