,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,H,P,sum_rate
37,1,1,0,0,1,0,1,0,1,0,H_38.h5,P_38.h5,24.561814063950333
38,1,1,1,0,1,0,0,1,0,0,H_39.h5,P_39.h5,23.12077630687898
39,1,0,0,1,1,0,0,0,1,1,H_40.h5,P_40.h5,13.396331766716354
40,1,0,1,1,0,0,0,1,0,1,H_41.h5,P_41.h5,20.418521047881054
41,1,1,0,0,0,1,0,0,1,1,H_42.h5,P_42.h5,28.94802390638384
42,0,1,0,1,1,0,1,1,0,0,H_43.h5,P_43.h5,17.391995651179887
43,0,1,1,0,0,0,1,1,1,0,H_44.h5,P_44.h5,18.726743277376357
44,1,0,1,1,0,1,0,1,0,0,H_45.h5,P_45.h5,11.643500918208865
45,0,0,1,1,0,1,0,1,0,1,H_46.h5,P_46.h5,18.603338505359083
46,0,0,1,1,1,0,0,1,0,1,H_47.h5,P_47.h5,28.274005784793545
47,1,0,1,0,0,1,0,1,0,1,H_48.h5,P_48.h5,17.918394394600384
48,1,0,0,0,1,1,1,1,0,0,H_49.h5,P_49.h5,19.00521937737746
49,0,1,0,1,0,1,0,0,1,1,H_50.h5,P_50.h5,13.218468202093819
50,0,1,0,1,1,0,0,0,1,1,H_51.h5,P_51.h5,16.307862823667893
51,1,1,0,0,0,1,1,1,0,0,H_52.h5,P_52.h5,27.856004297554446
52,0,0,1,0,1,1,0,1,0,1,H_53.h5,P_53.h5,13.912296740230868
53,1,0,0,1,0,1,0,1,0,1,H_54.h5,P_54.h5,27.30264324975883
54,0,1,1,1,0,0,1,1,0,0,H_55.h5,P_55.h5,18.027396051459487
55,1,0,0,1,0,1,0,1,0,1,H_56.h5,P_56.h5,17.89014576989329
56,0,0,1,0,1,0,1,0,1,1,H_57.h5,P_57.h5,21.12670436880919
57,1,0,0,0,1,1,0,1,0,1,H_58.h5,P_58.h5,24.06214750294661
58,1,0,0,1,0,1,0,1,0,1,H_59.h5,P_59.h5,16.260751773401488
59,0,0,1,0,1,1,1,0,0,1,H_60.h5,P_60.h5,12.530427457414985
60,0,0,0,0,1,1,1,1,1,0,H_61.h5,P_61.h5,18.174715855292046
61,1,0,1,0,1,1,0,1,0,0,H_62.h5,P_62.h5,18.2251094270813
62,0,0,1,1,1,0,1,1,0,0,H_63.h5,P_63.h5,17.04618983569193
63,1,0,1,1,0,0,0,1,1,0,H_64.h5,P_64.h5,17.010097659905462
64,1,0,0,1,1,0,0,1,1,0,H_65.h5,P_65.h5,20.26504675717103
65,1,0,0,0,0,1,1,1,0,1,H_66.h5,P_66.h5,21.30486284697791
66,1,0,1,1,0,1,0,0,1,0,H_67.h5,P_67.h5,15.789720484614296
67,1,1,1,0,1,1,0,0,0,0,H_68.h5,P_68.h5,11.194061261968468
68,1,0,1,1,0,0,1,0,0,1,H_69.h5,P_69.h5,22.38563607987904
69,1,1,1,0,0,1,0,0,0,1,H_70.h5,P_70.h5,16.24016892649716
70,1,1,1,1,0,0,1,0,0,0,H_71.h5,P_71.h5,20.093674899402167
71,0,0,1,1,0,0,1,1,1,0,H_72.h5,P_72.h5,19.154597695736324
72,0,0,1,0,1,0,0,1,1,1,H_73.h5,P_73.h5,19.193196787331487
73,1,1,0,0,1,0,1,0,0,1,H_74.h5,P_74.h5,22.358667578848173
74,1,1,1,0,0,0,0,1,1,0,H_75.h5,P_75.h5,17.666249027474386
75,1,1,0,1,1,0,0,1,0,0,H_76.h5,P_76.h5,22.733231382916312
76,0,1,1,0,1,0,1,1,0,0,H_77.h5,P_77.h5,14.571868541490236
77,1,1,1,1,0,0,0,0,0,1,H_78.h5,P_78.h5,14.916149838577976
78,0,0,1,0,0,1,1,1,0,1,H_79.h5,P_79.h5,24.47948801267534
79,0,1,0,0,1,1,0,1,0,1,H_80.h5,P_80.h5,13.887472644918313
80,0,1,1,0,1,1,0,0,0,1,H_81.h5,P_81.h5,17.065814998680068
81,1,1,0,0,1,0,1,1,0,0,H_82.h5,P_82.h5,16.636120521331044
82,0,1,0,0,1,1,0,1,0,1,H_83.h5,P_83.h5,18.830330032890004
83,0,1,1,1,0,0,0,1,1,0,H_84.h5,P_84.h5,21.22373171801967
84,0,0,0,0,1,0,1,1,1,1,H_85.h5,P_85.h5,21.05809538774849
85,1,1,0,1,0,1,1,0,0,0,H_86.h5,P_86.h5,21.81765994963087
86,0,1,1,0,0,0,0,1,1,1,H_87.h5,P_87.h5,17.152526900829265
87,0,1,0,1,1,1,1,0,0,0,H_88.h5,P_88.h5,14.369101662599078
88,0,1,0,0,0,1,0,1,1,1,H_89.h5,P_89.h5,18.12685265729381
89,0,1,1,0,0,1,0,1,1,0,H_90.h5,P_90.h5,14.987894346702905
90,0,0,0,1,0,1,0,1,1,1,H_91.h5,P_91.h5,28.355957486928574
91,0,0,1,0,0,1,1,0,1,1,H_92.h5,P_92.h5,18.875066597636152
92,0,0,1,1,1,1,1,0,0,0,H_93.h5,P_93.h5,9.07580486356348
93,1,0,0,1,0,1,0,0,1,1,H_94.h5,P_94.h5,22.305650596715523
94,0,1,1,0,0,1,0,0,1,1,H_95.h5,P_95.h5,17.854165407337277
95,0,0,1,1,0,1,0,1,1,0,H_96.h5,P_96.h5,17.1776933709405
96,0,1,1,0,1,0,0,1,0,1,H_97.h5,P_97.h5,25.24140861080923
97,1,0,0,1,0,1,1,0,1,0,H_98.h5,P_98.h5,15.072228268797161
98,1,1,0,0,0,0,1,1,1,0,H_99.h5,P_99.h5,18.81514423401068
99,1,1,1,1,0,1,0,0,0,0,H_100.h5,P_100.h5,18.346254008369264
100,0,1,1,1,0,0,1,1,0,0,H_101.h5,P_101.h5,22.13563737142402
101,1,1,0,1,1,0,0,1,0,0,H_102.h5,P_102.h5,15.061898231548582
102,1,0,1,1,0,1,0,1,0,0,H_103.h5,P_103.h5,26.901703873903692
103,0,0,1,1,1,0,0,0,1,1,H_104.h5,P_104.h5,18.33361800116515
104,0,1,0,0,1,1,1,0,0,1,H_105.h5,P_105.h5,23.038271557462114
105,0,1,0,1,1,1,0,0,1,0,H_106.h5,P_106.h5,20.066077440534198
106,1,0,0,1,0,1,0,1,1,0,H_107.h5,P_107.h5,25.408710914238615
107,1,0,1,0,0,1,0,1,0,1,H_108.h5,P_108.h5,22.88879881069264
108,1,1,1,0,1,0,0,0,1,0,H_109.h5,P_109.h5,16.04926501069231
109,0,0,1,1,1,0,1,1,0,0,H_110.h5,P_110.h5,20.70938196698213
110,1,0,0,1,1,0,1,1,0,0,H_111.h5,P_111.h5,19.727856386993793
111,1,1,0,0,0,1,1,0,1,0,H_112.h5,P_112.h5,14.705592474011645
112,1,1,1,0,1,0,0,0,0,1,H_113.h5,P_113.h5,15.392032209608162
113,1,1,1,0,0,0,1,0,1,0,H_114.h5,P_114.h5,28.20349565579464
114,1,0,1,1,0,1,0,0,0,1,H_115.h5,P_115.h5,10.816068721609426
115,1,0,0,1,0,1,1,0,0,1,H_116.h5,P_116.h5,12.4610195856499
116,0,1,0,1,0,1,1,1,0,0,H_117.h5,P_117.h5,21.11870941935155
117,1,1,1,1,0,0,0,0,1,0,H_118.h5,P_118.h5,20.12073737150978
118,0,0,1,1,1,1,1,0,0,0,H_119.h5,P_119.h5,14.50216306828537
119,1,1,1,0,1,0,1,0,0,0,H_120.h5,P_120.h5,16.84969844106038
120,0,0,1,1,1,1,0,0,1,0,H_121.h5,P_121.h5,11.910165827553874
121,1,1,1,0,0,0,1,1,0,0,H_122.h5,P_122.h5,16.091979067598324
122,1,1,0,0,0,0,1,1,0,1,H_123.h5,P_123.h5,23.29530311152747
123,1,0,1,0,0,0,1,1,0,1,H_124.h5,P_124.h5,25.2069452062964
124,0,1,1,1,0,0,1,0,0,1,H_125.h5,P_125.h5,18.301879784733412
125,0,0,1,1,1,1,0,0,0,1,H_126.h5,P_126.h5,16.859623709460962
126,1,0,0,0,1,1,0,0,1,1,H_127.h5,P_127.h5,13.118962151652477
127,0,0,1,0,0,1,0,1,1,1,H_128.h5,P_128.h5,19.915988652524753
128,0,0,1,0,0,1,1,1,1,0,H_129.h5,P_129.h5,12.68746157600825
129,1,0,0,0,0,0,1,1,1,1,H_130.h5,P_130.h5,15.109327051317866
130,0,1,0,1,1,1,0,0,1,0,H_131.h5,P_131.h5,19.18372460721296
131,0,0,1,1,1,1,0,0,0,1,H_132.h5,P_132.h5,16.21325514164887
132,0,1,1,0,1,1,0,0,1,0,H_133.h5,P_133.h5,19.26646764934095
133,0,0,1,1,0,0,0,1,1,1,H_134.h5,P_134.h5,17.269574477132437
134,0,1,0,1,1,1,1,0,0,0,H_135.h5,P_135.h5,17.63689791047551
135,0,1,0,1,1,0,0,1,1,0,H_136.h5,P_136.h5,18.656825421197215
136,0,0,0,0,1,1,1,1,1,0,H_137.h5,P_137.h5,19.681396959563838
137,1,0,0,0,1,1,0,1,1,0,H_138.h5,P_138.h5,16.27683682092829
138,1,1,1,1,1,0,0,0,0,0,H_139.h5,P_139.h5,22.60823190629631
139,1,0,1,0,1,1,0,1,0,0,H_140.h5,P_140.h5,24.863735875608942
140,0,0,1,1,1,0,1,0,0,1,H_141.h5,P_141.h5,15.498448094709497
141,1,1,1,0,1,0,0,1,0,0,H_142.h5,P_142.h5,14.935768855104184
142,0,0,0,0,1,1,1,1,1,0,H_143.h5,P_143.h5,15.261036923277977
143,0,0,1,0,1,1,0,0,1,1,H_144.h5,P_144.h5,12.647205900318237
144,0,1,0,1,0,1,1,0,1,0,H_145.h5,P_145.h5,11.038619817366826
145,0,1,1,0,1,0,0,1,0,1,H_146.h5,P_146.h5,14.687329715713606
146,1,0,1,0,1,1,0,0,0,1,H_147.h5,P_147.h5,27.39252707652775
147,0,1,0,1,0,1,1,1,0,0,H_148.h5,P_148.h5,29.117526647557145
148,0,0,1,0,1,1,0,0,1,1,H_149.h5,P_149.h5,12.624655284805744
149,1,0,0,1,1,0,0,1,1,0,H_150.h5,P_150.h5,16.617354131472936
150,1,1,0,0,1,0,1,1,0,0,H_151.h5,P_151.h5,18.125367975873118
151,1,1,1,1,0,0,1,0,0,0,H_152.h5,P_152.h5,19.281607804802306
152,1,1,1,0,0,0,1,0,1,0,H_153.h5,P_153.h5,13.670657109914101
153,1,1,0,1,0,1,1,0,0,0,H_154.h5,P_154.h5,13.782846055320269
154,1,0,0,1,0,0,1,0,1,1,H_155.h5,P_155.h5,11.658551627557689
155,0,1,1,0,0,1,1,1,0,0,H_156.h5,P_156.h5,14.029157865314508
156,1,1,0,0,0,1,0,1,1,0,H_157.h5,P_157.h5,17.775803584312015
157,0,1,1,0,1,0,0,1,0,1,H_158.h5,P_158.h5,15.760806752338311
158,0,1,1,1,0,1,1,0,0,0,H_159.h5,P_159.h5,22.937858644998407
159,1,0,0,0,1,0,1,0,1,1,H_160.h5,P_160.h5,16.174624029119325
160,1,1,1,1,0,0,0,0,1,0,H_161.h5,P_161.h5,19.10445781450508
161,0,0,1,0,1,1,1,1,0,0,H_162.h5,P_162.h5,11.138873763868352
162,0,1,1,1,1,0,0,0,1,0,H_163.h5,P_163.h5,17.89970688184349
163,1,0,1,0,0,1,0,1,0,1,H_164.h5,P_164.h5,11.203505603777469
164,0,1,1,0,1,1,0,0,1,0,H_165.h5,P_165.h5,21.475623285684655
165,0,1,1,0,1,1,0,0,0,1,H_166.h5,P_166.h5,11.150797103784946
166,0,0,1,1,1,0,1,0,0,1,H_167.h5,P_167.h5,15.74144151739348
167,1,0,0,1,0,1,0,1,0,1,H_168.h5,P_168.h5,22.523701031768837
168,1,0,0,0,1,0,1,1,0,1,H_169.h5,P_169.h5,17.30271726221452
169,0,0,0,1,1,1,1,0,0,1,H_170.h5,P_170.h5,10.780634879133132
170,1,0,1,0,1,0,1,1,0,0,H_171.h5,P_171.h5,21.98773663836579
171,0,0,1,1,1,0,1,1,0,0,H_172.h5,P_172.h5,18.480550548914646
172,0,0,1,1,0,0,1,0,1,1,H_173.h5,P_173.h5,16.13837031166956
173,1,0,0,0,0,1,1,1,1,0,H_174.h5,P_174.h5,24.977177200050466
174,0,0,1,0,1,0,1,0,1,1,H_175.h5,P_175.h5,12.649658649280312
175,1,1,0,1,0,1,0,0,0,1,H_176.h5,P_176.h5,13.646065294249308
176,0,1,0,1,0,1,1,1,0,0,H_177.h5,P_177.h5,20.658155384715435
177,0,1,0,1,0,1,1,1,0,0,H_178.h5,P_178.h5,17.878003504340782
178,0,0,0,0,1,0,1,1,1,1,H_179.h5,P_179.h5,17.428691512802914
179,0,0,1,1,1,0,0,1,1,0,H_180.h5,P_180.h5,19.65213207996364
180,1,1,0,0,1,0,1,0,0,1,H_181.h5,P_181.h5,16.335704712222523
181,0,0,0,0,0,1,1,1,1,1,H_182.h5,P_182.h5,19.866326853379125
182,1,1,0,1,0,0,0,1,0,1,H_183.h5,P_183.h5,20.94984811363819
183,0,1,0,0,1,1,0,0,1,1,H_184.h5,P_184.h5,18.53102887633213
184,1,1,0,1,1,1,0,0,0,0,H_185.h5,P_185.h5,15.038020197549155
185,1,1,0,0,0,0,1,1,1,0,H_186.h5,P_186.h5,26.007376523220444
186,1,1,0,0,0,0,0,1,1,1,H_187.h5,P_187.h5,14.97761420908559
187,0,0,1,1,1,0,1,0,0,1,H_188.h5,P_188.h5,20.263083321390717
188,0,0,0,1,0,0,1,1,1,1,H_189.h5,P_189.h5,16.24702588600299
189,1,0,0,1,1,0,1,1,0,0,H_190.h5,P_190.h5,23.149925025868445
190,1,0,0,0,1,0,1,1,1,0,H_191.h5,P_191.h5,19.99914855382391
191,1,1,1,0,0,1,0,1,0,0,H_192.h5,P_192.h5,14.116542144010909
192,0,1,1,1,1,0,0,1,0,0,H_193.h5,P_193.h5,18.188349987271394
193,0,0,1,1,0,0,1,1,1,0,H_194.h5,P_194.h5,17.494815557809236
194,0,1,0,1,1,0,0,1,1,0,H_195.h5,P_195.h5,9.837330373742919
195,1,0,1,0,1,0,1,0,0,1,H_196.h5,P_196.h5,21.15137824768904
196,1,0,0,0,0,1,1,1,1,0,H_197.h5,P_197.h5,18.37506233565718
197,1,1,0,0,0,0,1,1,0,1,H_198.h5,P_198.h5,13.078820398921934
198,1,1,1,0,1,0,0,0,1,0,H_199.h5,P_199.h5,18.25944127171323
199,1,0,0,1,0,0,1,0,1,1,H_200.h5,P_200.h5,17.702862600069015
200,1,0,0,1,1,1,1,0,0,0,H_201.h5,P_201.h5,13.511661970455943
201,0,1,0,0,0,1,1,1,1,0,H_202.h5,P_202.h5,16.38521250461027
202,1,0,0,1,1,0,0,1,0,1,H_203.h5,P_203.h5,20.65896945027923
203,0,0,1,1,1,0,0,0,1,1,H_204.h5,P_204.h5,23.853536197411486
204,1,0,0,0,1,1,0,1,0,1,H_205.h5,P_205.h5,15.1189316518728
205,0,0,1,1,0,0,1,0,1,1,H_206.h5,P_206.h5,15.693792196958452
206,1,1,0,1,1,0,0,1,0,0,H_207.h5,P_207.h5,13.867496542504556
207,0,0,1,1,0,1,0,1,0,1,H_208.h5,P_208.h5,25.538666550294764
208,1,0,1,1,0,1,1,0,0,0,H_209.h5,P_209.h5,16.654863600555327
209,1,0,0,1,1,1,0,0,1,0,H_210.h5,P_210.h5,16.651353281782736
210,0,1,0,1,0,1,1,1,0,0,H_211.h5,P_211.h5,22.572111871428813
211,0,1,0,1,1,0,0,0,1,1,H_212.h5,P_212.h5,19.948393594278308
212,1,1,0,0,1,1,0,1,0,0,H_213.h5,P_213.h5,15.043035472484187
213,1,0,0,1,0,1,0,1,1,0,H_214.h5,P_214.h5,20.75939369536549
214,0,0,0,0,1,1,0,1,1,1,H_215.h5,P_215.h5,16.347527492700532
215,0,0,1,0,0,1,1,1,1,0,H_216.h5,P_216.h5,14.950126339335927
216,0,0,0,1,0,1,1,1,0,1,H_217.h5,P_217.h5,17.769052079267148
217,0,1,0,1,1,0,1,1,0,0,H_218.h5,P_218.h5,16.44967711341143
218,0,0,1,1,1,0,0,0,1,1,H_219.h5,P_219.h5,20.60087581218288
219,0,1,1,0,0,0,0,1,1,1,H_220.h5,P_220.h5,16.7785388347517
220,0,1,1,0,0,0,1,1,1,0,H_221.h5,P_221.h5,15.410293415725684
221,1,1,0,0,1,0,0,0,1,1,H_222.h5,P_222.h5,36.8331791931934
222,0,0,0,1,0,1,1,0,1,1,H_223.h5,P_223.h5,17.678307227792203
223,1,1,1,0,1,0,0,1,0,0,H_224.h5,P_224.h5,14.234593941830685
224,1,0,0,1,0,0,1,1,1,0,H_225.h5,P_225.h5,12.229047119490259
225,1,0,1,1,0,1,0,0,1,0,H_226.h5,P_226.h5,21.384260524529353
226,1,0,1,0,0,1,1,1,0,0,H_227.h5,P_227.h5,21.73642981650609
227,0,1,1,0,1,0,0,0,1,1,H_228.h5,P_228.h5,17.97702754041899
228,1,1,0,0,0,0,1,1,0,1,H_229.h5,P_229.h5,14.316321617671843
229,1,0,0,1,1,1,0,0,1,0,H_230.h5,P_230.h5,21.434648940805996
230,1,1,1,1,0,0,0,0,1,0,H_231.h5,P_231.h5,24.10564443256938
231,0,0,1,1,1,0,0,1,0,1,H_232.h5,P_232.h5,25.95404695165795
232,0,1,1,1,1,1,0,0,0,0,H_233.h5,P_233.h5,29.178779850578874
233,1,0,0,1,1,0,0,1,1,0,H_234.h5,P_234.h5,14.36464411237885
234,1,0,1,0,0,1,0,1,1,0,H_235.h5,P_235.h5,15.784295166189697
235,0,1,0,1,1,1,0,0,0,1,H_236.h5,P_236.h5,18.39498881544225
236,0,1,1,1,1,0,0,0,0,1,H_237.h5,P_237.h5,21.7416362955746
237,0,0,1,1,0,1,1,0,0,1,H_238.h5,P_238.h5,14.59651638823468
238,1,1,0,1,0,1,0,0,0,1,H_239.h5,P_239.h5,12.981446734839878
239,0,0,0,1,1,1,0,1,0,1,H_240.h5,P_240.h5,17.16887377456499
240,0,1,0,0,0,1,1,0,1,1,H_241.h5,P_241.h5,16.89410033804211
241,0,0,1,1,1,1,0,0,1,0,H_242.h5,P_242.h5,17.612216737706238
242,0,1,1,0,1,1,1,0,0,0,H_243.h5,P_243.h5,15.955587547082567
243,0,0,1,0,0,1,1,0,1,1,H_244.h5,P_244.h5,27.681750089877397
244,0,0,0,1,0,1,1,1,0,1,H_245.h5,P_245.h5,23.149895872959995
245,0,1,1,0,1,0,1,0,1,0,H_246.h5,P_246.h5,23.83745513431618
246,0,1,0,0,1,1,0,1,0,1,H_247.h5,P_247.h5,23.392385584046846
247,1,1,1,0,1,0,0,0,1,0,H_248.h5,P_248.h5,9.344980809406806
248,0,1,0,0,1,0,1,0,1,1,H_249.h5,P_249.h5,15.108996120757425
249,1,1,0,1,1,0,0,0,1,0,H_250.h5,P_250.h5,18.81560572010921
250,0,0,1,1,0,1,1,0,1,0,H_251.h5,P_251.h5,28.145558090766304
251,1,1,0,1,0,1,0,0,1,0,H_252.h5,P_252.h5,22.62755186498042
252,1,0,1,0,1,0,1,0,1,0,H_253.h5,P_253.h5,7.56992964489778
253,0,1,1,0,0,0,0,1,1,1,H_254.h5,P_254.h5,20.948729038533294
254,1,0,0,1,1,1,1,0,0,0,H_255.h5,P_255.h5,15.554757879545654
255,0,0,0,0,1,1,1,1,0,1,H_256.h5,P_256.h5,22.172465085582424
256,1,1,0,1,0,1,0,1,0,0,H_257.h5,P_257.h5,20.149932180865946
257,1,0,1,0,0,0,0,1,1,1,H_258.h5,P_258.h5,25.778258537307142
258,1,1,0,1,1,0,0,1,0,0,H_259.h5,P_259.h5,13.142411811076132
259,0,0,1,0,1,1,0,0,1,1,H_260.h5,P_260.h5,14.18156746750573
260,0,0,0,1,1,1,0,1,0,1,H_261.h5,P_261.h5,18.564235002305846
261,0,1,1,1,1,0,0,0,1,0,H_262.h5,P_262.h5,13.196487759803016
262,0,0,1,1,1,0,1,1,0,0,H_263.h5,P_263.h5,16.867151405429382
263,0,1,1,0,1,0,1,1,0,0,H_264.h5,P_264.h5,18.62084823399132
264,1,1,0,1,0,1,0,1,0,0,H_265.h5,P_265.h5,14.204236693492778
265,0,1,1,0,0,0,1,0,1,1,H_266.h5,P_266.h5,22.349638206361124
266,0,1,1,0,0,0,1,1,0,1,H_267.h5,P_267.h5,16.61778586241491
267,1,0,1,0,1,0,0,1,0,1,H_268.h5,P_268.h5,19.648941751885094
268,0,1,1,0,1,0,1,0,1,0,H_269.h5,P_269.h5,11.479585780838143
269,1,1,0,1,0,0,0,1,0,1,H_270.h5,P_270.h5,26.022017640137797
270,0,0,1,1,0,1,1,1,0,0,H_271.h5,P_271.h5,17.353953562716736
271,1,0,0,1,1,1,1,0,0,0,H_272.h5,P_272.h5,30.184054523736222
272,0,0,1,1,1,0,1,0,1,0,H_273.h5,P_273.h5,15.965732742153929
273,0,1,1,1,1,0,0,0,0,1,H_274.h5,P_274.h5,28.460844535750937
274,0,1,1,0,0,1,1,0,1,0,H_275.h5,P_275.h5,17.334993208935764
275,0,1,0,0,1,1,0,1,1,0,H_276.h5,P_276.h5,14.369454611528763
276,0,1,0,1,0,1,0,1,0,1,H_277.h5,P_277.h5,31.478685151038313
277,1,0,1,0,1,0,1,0,0,1,H_278.h5,P_278.h5,15.156609794587073
278,1,0,0,0,0,1,1,1,1,0,H_279.h5,P_279.h5,26.999338481154574
279,0,1,1,1,1,0,0,0,1,0,H_280.h5,P_280.h5,19.148351255169704
280,1,0,1,0,1,0,1,0,1,0,H_281.h5,P_281.h5,18.11473510427664
281,1,0,0,1,0,0,1,1,1,0,H_282.h5,P_282.h5,26.12645304872632
282,1,0,1,1,1,1,0,0,0,0,H_283.h5,P_283.h5,15.61457197708372
283,1,0,1,1,1,0,1,0,0,0,H_284.h5,P_284.h5,22.536297961729947
284,0,1,0,0,1,0,0,1,1,1,H_285.h5,P_285.h5,10.59171539499112
285,1,1,0,1,0,1,0,0,1,0,H_286.h5,P_286.h5,18.775040383735707
286,0,0,0,0,1,1,1,1,1,0,H_287.h5,P_287.h5,26.202854503225097
287,0,1,0,1,0,1,1,0,0,1,H_288.h5,P_288.h5,16.411568649396223
288,1,1,0,0,0,1,0,0,1,1,H_289.h5,P_289.h5,17.4461186065591
289,1,1,0,0,0,0,1,1,0,1,H_290.h5,P_290.h5,14.441439402402526
290,0,1,1,1,1,0,0,0,1,0,H_291.h5,P_291.h5,21.136720680555566
291,1,0,0,1,1,0,0,1,0,1,H_292.h5,P_292.h5,16.86319274344588
292,0,0,0,1,1,0,0,1,1,1,H_293.h5,P_293.h5,16.26860277998761
293,1,1,0,1,1,0,0,0,0,1,H_294.h5,P_294.h5,14.337535239634754
294,0,0,1,1,1,0,0,0,1,1,H_295.h5,P_295.h5,12.430632498923268
295,0,1,1,1,0,0,1,1,0,0,H_296.h5,P_296.h5,13.907405330920422
296,0,1,0,1,0,0,1,0,1,1,H_297.h5,P_297.h5,17.186990809789812
297,0,0,1,1,0,1,0,1,1,0,H_298.h5,P_298.h5,29.84411607051428
298,1,1,0,0,1,0,0,0,1,1,H_299.h5,P_299.h5,20.902484273073664
299,0,0,1,1,1,0,0,0,1,1,H_300.h5,P_300.h5,15.617355441760566
300,1,0,0,1,1,0,1,0,0,1,H_301.h5,P_301.h5,20.78783453822376
301,0,1,1,0,1,1,0,1,0,0,H_302.h5,P_302.h5,13.568284275123656
302,0,0,1,1,0,1,1,1,0,0,H_303.h5,P_303.h5,22.72862976984194
303,0,1,1,1,0,1,0,0,1,0,H_304.h5,P_304.h5,14.92993361610137
304,1,0,0,1,1,0,1,0,0,1,H_305.h5,P_305.h5,14.440735976963113
305,1,1,0,0,1,1,0,1,0,0,H_306.h5,P_306.h5,9.581026012362393
306,0,1,1,0,1,0,0,1,0,1,H_307.h5,P_307.h5,13.800027868052752
307,0,0,1,0,0,1,1,1,0,1,H_308.h5,P_308.h5,45.41452901262666
308,0,1,1,0,1,1,0,1,0,0,H_309.h5,P_309.h5,25.95965042832406
309,1,0,1,0,0,0,1,1,0,1,H_310.h5,P_310.h5,12.685896626296113
310,1,1,0,0,1,0,1,1,0,0,H_311.h5,P_311.h5,16.02048987683517
311,1,0,1,1,0,0,1,0,0,1,H_312.h5,P_312.h5,14.654642197254871
312,1,1,0,1,1,0,0,0,1,0,H_313.h5,P_313.h5,14.110874580421314
313,0,0,0,1,0,1,0,1,1,1,H_314.h5,P_314.h5,16.703527409205577
314,1,0,0,0,1,1,0,1,0,1,H_315.h5,P_315.h5,18.53504719358574
315,1,0,1,1,0,0,1,0,0,1,H_316.h5,P_316.h5,19.023615056803415
