,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,H,P,sum_rate
36,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,H_37.h5,P_37.h5,16.83760901184535
37,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_38.h5,P_38.h5,17.889184306205845
38,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,H_39.h5,P_39.h5,15.921614611540711
39,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,H_40.h5,P_40.h5,8.01764562916391
40,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,H_41.h5,P_41.h5,15.321467425657659
41,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,H_42.h5,P_42.h5,21.086529823345103
42,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_43.h5,P_43.h5,18.69769611912309
43,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_44.h5,P_44.h5,12.9976395797623
44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,H_45.h5,P_45.h5,12.284380354827988
45,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,H_46.h5,P_46.h5,14.507947494560366
46,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_47.h5,P_47.h5,20.71998196176806
47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,H_48.h5,P_48.h5,10.061664747210589
48,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_49.h5,P_49.h5,12.07642287587479
49,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_50.h5,P_50.h5,15.171821855997875
50,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_51.h5,P_51.h5,17.019002333001808
51,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,H_52.h5,P_52.h5,16.98924793464833
52,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_53.h5,P_53.h5,13.934718657631194
53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,H_54.h5,P_54.h5,19.020074763432007
54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_55.h5,P_55.h5,16.265063228174117
55,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_56.h5,P_56.h5,12.432879821746953
56,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,H_57.h5,P_57.h5,20.149436779990904
57,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,H_58.h5,P_58.h5,24.353491645099517
58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,H_59.h5,P_59.h5,16.87535178856173
59,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_60.h5,P_60.h5,15.163473538105322
60,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_61.h5,P_61.h5,21.97566992168175
61,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,H_62.h5,P_62.h5,18.0276468308498
62,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_63.h5,P_63.h5,15.620693652255122
63,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_64.h5,P_64.h5,19.78067318065187
64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_65.h5,P_65.h5,17.11207993872842
65,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,H_66.h5,P_66.h5,14.903971692688966
66,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_67.h5,P_67.h5,14.566336935110662
67,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,H_68.h5,P_68.h5,11.275020655668579
68,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_69.h5,P_69.h5,18.30860450164113
69,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,H_70.h5,P_70.h5,18.310469830072886
70,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,H_71.h5,P_71.h5,15.060665079000039
71,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,H_72.h5,P_72.h5,21.8598775574377
72,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,H_73.h5,P_73.h5,15.601277791804211
73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_74.h5,P_74.h5,16.81923003400363
74,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,H_75.h5,P_75.h5,19.68437890147642
75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,H_76.h5,P_76.h5,12.686001904463078
76,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_77.h5,P_77.h5,19.317658106660804
77,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_78.h5,P_78.h5,11.076042633472245
78,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,H_79.h5,P_79.h5,21.603189246911047
79,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,H_80.h5,P_80.h5,12.21756611953664
80,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,H_81.h5,P_81.h5,16.51549883189666
81,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H_82.h5,P_82.h5,10.34652079558157
82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H_83.h5,P_83.h5,13.509358047212558
83,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_84.h5,P_84.h5,18.748859481735284
84,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_85.h5,P_85.h5,22.02074300630639
85,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_86.h5,P_86.h5,18.992030595142154
86,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,H_87.h5,P_87.h5,14.39916795654842
87,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_88.h5,P_88.h5,15.399758142771226
88,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_89.h5,P_89.h5,22.23791644905224
89,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_90.h5,P_90.h5,13.913806334548251
90,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_91.h5,P_91.h5,21.8938850654679
91,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,H_92.h5,P_92.h5,13.277175227319251
92,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,H_93.h5,P_93.h5,12.757793319987428
93,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,H_94.h5,P_94.h5,16.215022141727818
94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_95.h5,P_95.h5,14.381649089535152
95,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,H_96.h5,P_96.h5,22.284042498816316
96,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,H_97.h5,P_97.h5,14.46018455071048
97,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,H_98.h5,P_98.h5,15.178661481506055
98,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,H_99.h5,P_99.h5,11.574301962479712
99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_100.h5,P_100.h5,13.812044349077276
100,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,H_101.h5,P_101.h5,22.83408732863208
101,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,H_102.h5,P_102.h5,18.216499965210243
102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,H_103.h5,P_103.h5,23.988435440813596
103,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_104.h5,P_104.h5,11.037045459620366
104,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,H_105.h5,P_105.h5,19.413054604562394
105,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_106.h5,P_106.h5,21.83605385553961
106,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,H_107.h5,P_107.h5,24.4930159102569
107,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_108.h5,P_108.h5,24.066514106227874
108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_109.h5,P_109.h5,11.917802814543858
109,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_110.h5,P_110.h5,13.364398772478285
110,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,H_111.h5,P_111.h5,17.317345151397372
111,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_112.h5,P_112.h5,10.827016826741733
112,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,H_113.h5,P_113.h5,12.571032806283208
113,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,H_114.h5,P_114.h5,19.61852347337721
114,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_115.h5,P_115.h5,12.164404148803639
115,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,H_116.h5,P_116.h5,10.744587170156011
116,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,H_117.h5,P_117.h5,15.26056469691061
117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,H_118.h5,P_118.h5,20.51415784057927
118,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_119.h5,P_119.h5,9.914809626649651
119,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,H_120.h5,P_120.h5,15.100935044676103
120,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_121.h5,P_121.h5,7.8251319770601615
121,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,H_122.h5,P_122.h5,15.364330446490708
122,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_123.h5,P_123.h5,19.927068364891426
123,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,H_124.h5,P_124.h5,23.77219162455129
124,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,H_125.h5,P_125.h5,16.7467131046038
125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,H_126.h5,P_126.h5,19.96403870889203
126,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_127.h5,P_127.h5,11.105190483145089
127,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_128.h5,P_128.h5,11.399286408185644
128,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_129.h5,P_129.h5,13.175743029025568
129,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_130.h5,P_130.h5,14.10244641040295
130,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,H_131.h5,P_131.h5,17.36343112587747
131,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,H_132.h5,P_132.h5,15.074730472150787
132,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,H_133.h5,P_133.h5,9.719153794722377
133,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,H_134.h5,P_134.h5,18.289921883492216
134,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_135.h5,P_135.h5,17.130047597297875
135,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_136.h5,P_136.h5,18.656825421197215
136,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_137.h5,P_137.h5,21.358261941677174
137,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,H_138.h5,P_138.h5,14.641581795389037
138,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,H_139.h5,P_139.h5,21.722644575734773
139,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_140.h5,P_140.h5,13.848418007984636
140,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,H_141.h5,P_141.h5,14.166456891488512
141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_142.h5,P_142.h5,10.562701983831863
142,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_143.h5,P_143.h5,16.32679279590659
143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,H_144.h5,P_144.h5,10.666225532904221
144,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,H_145.h5,P_145.h5,12.158969998085777
145,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,H_146.h5,P_146.h5,12.126100167727696
146,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_147.h5,P_147.h5,16.181415333996203
147,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_148.h5,P_148.h5,12.922869055104078
148,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_149.h5,P_149.h5,13.610818103140572
149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,H_150.h5,P_150.h5,16.24750504540602
150,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,H_151.h5,P_151.h5,18.599471292317304
151,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_152.h5,P_152.h5,14.80567523930721
152,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,H_153.h5,P_153.h5,13.670657109914101
153,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_154.h5,P_154.h5,18.95035396915976
154,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H_155.h5,P_155.h5,10.515002159735683
155,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,H_156.h5,P_156.h5,10.424486339124726
156,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,H_157.h5,P_157.h5,14.231689105145318
157,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,H_158.h5,P_158.h5,15.63171887547903
158,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_159.h5,P_159.h5,22.009638226825032
159,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H_160.h5,P_160.h5,13.84619067056967
160,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_161.h5,P_161.h5,14.81153914673327
161,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,H_162.h5,P_162.h5,15.451314817487647
162,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_163.h5,P_163.h5,11.325390566575233
163,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,H_164.h5,P_164.h5,8.439077737606446
164,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_165.h5,P_165.h5,26.842316017551724
165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,H_166.h5,P_166.h5,9.621229104198473
166,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_167.h5,P_167.h5,16.606564694592517
167,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,H_168.h5,P_168.h5,13.345421205904232
168,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,H_169.h5,P_169.h5,15.012705379367219
169,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_170.h5,P_170.h5,8.438650598787035
170,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,H_171.h5,P_171.h5,21.260191241146984
171,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,H_172.h5,P_172.h5,19.366615170048604
172,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_173.h5,P_173.h5,10.652698470530845
173,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_174.h5,P_174.h5,27.02838518264558
174,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,H_175.h5,P_175.h5,15.611753757171535
175,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_176.h5,P_176.h5,9.97993081232113
176,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H_177.h5,P_177.h5,19.547366686772282
177,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,H_178.h5,P_178.h5,18.05427245656471
178,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,H_179.h5,P_179.h5,18.06785836789239
179,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,H_180.h5,P_180.h5,18.50437356173103
180,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,H_181.h5,P_181.h5,14.77930846053956
181,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,H_182.h5,P_182.h5,13.894196191467135
182,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_183.h5,P_183.h5,21.62636705794473
183,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_184.h5,P_184.h5,12.0713188155137
184,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,H_185.h5,P_185.h5,15.065377368775165
185,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,H_186.h5,P_186.h5,25.08352274638928
186,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,H_187.h5,P_187.h5,10.087889586687773
187,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,H_188.h5,P_188.h5,13.53907391736449
188,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,H_189.h5,P_189.h5,11.131911075580186
189,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_190.h5,P_190.h5,16.4684281291363
190,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,H_191.h5,P_191.h5,13.45462644411284
191,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,H_192.h5,P_192.h5,16.069529616392153
192,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,H_193.h5,P_193.h5,21.958660815971147
193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H_194.h5,P_194.h5,16.980743842407126
194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_195.h5,P_195.h5,11.539832396348457
195,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,H_196.h5,P_196.h5,19.90079135498041
196,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,H_197.h5,P_197.h5,9.741702138405314
197,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,H_198.h5,P_198.h5,15.724778746046367
198,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,H_199.h5,P_199.h5,14.922297030160118
199,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,H_200.h5,P_200.h5,16.039086588214555
200,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,H_201.h5,P_201.h5,12.089973355734056
201,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,H_202.h5,P_202.h5,12.736919163273381
202,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,H_203.h5,P_203.h5,17.72994297119383
203,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,H_204.h5,P_204.h5,19.578039708626164
204,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,H_205.h5,P_205.h5,11.468178803924122
205,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,H_206.h5,P_206.h5,15.29845398850676
206,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,H_207.h5,P_207.h5,17.407349611552064
207,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H_208.h5,P_208.h5,20.595318637428257
208,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,H_209.h5,P_209.h5,11.489796756458853
209,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,H_210.h5,P_210.h5,16.64954682449421
210,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,H_211.h5,P_211.h5,25.100273225709486
211,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,H_212.h5,P_212.h5,15.38234828091276
212,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,H_213.h5,P_213.h5,20.066227245639794
213,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,H_214.h5,P_214.h5,17.56197467113966
214,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,H_215.h5,P_215.h5,12.972803405683374
215,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,H_216.h5,P_216.h5,13.338005666609666
216,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,H_217.h5,P_217.h5,13.717837017288183
